		0.63796	4.2539
		0.63955	4.26438
		0.64114	4.27489
		0.64274	4.28543
		0.64434	4.29599
		0.64595	4.30658
		0.64755	4.3172
		0.64917	4.32784
		0.65078	4.3385
		0.6524	4.3492
		0.65403	4.35992
		0.65566	4.37066
		0.65729	4.38144
		0.65893	4.39224
		0.66057	4.40306
		0.66221	4.41391
		0.66386	4.42479
		0.66552	4.4357
		0.66717	4.44663
		0.66884	4.45759
		0.6705	4.46858
		0.67217	4.47959
		0.67385	4.49063
		0.67552	4.5017
		0.67721	4.5128
		0.67889	4.52392
		0.68058	4.53507
		0.68228	4.54625
		0.68398	4.55745
		0.68568	4.56869
		0.68739	4.57995
		0.6891	4.59124
		0.69082	4.60255
		0.69254	4.6139
		0.69426	4.62527
		0.69599	4.63667
		0.69772	4.6481
		0.69946	4.65955
		0.7012	4.67104
		0.70295	4.68255
		0.7047	4.69409
		0.70646	4.70566
		0.70822	4.71726
		0.70998	4.72889
		0.71175	4.74054
		0.71352	4.75223
		0.7153	4.76394
		0.71708	4.77568
		0.71887	4.78745
		0.72066	4.79925
		0.72245	4.81108
		0.72425	4.82294
		0.72605	4.83483
		0.72786	4.84674
		0.72967	4.85869
		0.73149	4.87066
		0.73331	4.88267
		0.73514	4.8947
		0.73697	4.90677
		0.73881	4.91886
		0.74065	4.93099
		0.74249	4.94314
		0.74434	4.95532
		0.74619	4.96754
		0.74805	4.97978
		0.74991	4.99205
		0.75178	5.00436
		0.75365	5.01669
		0.75553	5.02906
		0.75741	5.04145
		0.7593	5.05388
		0.76119	5.06633
		0.76309	5.07882
		0.76499	5.09134
		0.76689	5.10389
		0.7688	5.11647
		0.77072	5.12908
		0.77264	5.14172
		0.77456	5.15439
		0.77649	5.1671
		0.77842	5.17983
		0.78036	5.1926
		0.78231	5.2054
		0.78425	5.21823
		0.78621	5.23109
		0.78816	5.24398
		0.79013	5.25691
		0.7921	5.26987
		0.79407	5.28286
		0.79605	5.29588
		0.79803	5.30893
		0.80002	5.32201
		0.80201	5.33513
		0.80401	5.34828
		0.80601	5.36146
		0.80802	5.37468
		0.81003	5.38793
		0.81205	5.40121
		0.81407	5.41452
		0.81609	5.42786
		0.81813	5.44124
		0.82017	5.45465
		0.82221	5.4681
		0.82426	5.48157
		0.82631	5.49509
		0.82837	5.50863
		0.83043	5.52221
		0.8325	5.53582
		0.83457	5.54946
		0.83665	5.56314
		0.83873	5.57685
		0.84082	5.5906
		0.84292	5.60438
		0.84501	5.61819
		0.84712	5.63204
		0.84923	5.64592
		0.85134	5.65983
		0.85346	5.67378
		0.85559	5.68777
		0.85772	5.70179
		0.85986	5.71584
		0.862	5.72993
		0.86415	5.74405
		0.8663	5.75821
		0.86845	5.7724
		0.87062	5.78663
		0.87279	5.80089
		0.87496	5.81519
		0.87714	5.82952
		0.87932	5.84389
		0.88151	5.8583
		0.88371	5.87273
		0.88591	5.88721
		0.88812	5.90172
		0.89033	5.91627
		0.89255	5.93085
		0.89477	5.94547
		0.897	5.96012
		0.89923	5.97481
		0.90147	5.98954
		0.90371	6.0043
		0.90597	6.0191
		0.90822	6.03393
		0.91048	6.04881
		0.91275	6.06371
		0.91502	6.07866
		0.9173	6.09364
		0.91959	6.10866
		0.92188	6.12372
		0.92417	6.13881
		0.92648	6.15394
		0.92878	6.16911
		0.9311	6.18432
		0.93342	6.19956
		0.93574	6.21484
		0.93807	6.23016
		0.94041	6.24551
		0.94275	6.26091
		0.9451	6.27634
		0.94745	6.29181
		0.94981	6.30731
		0.95218	6.32286
		0.95455	6.33844
		0.95692	6.35407
		0.95931	6.36973
		0.9617	6.38543
		0.96409	6.40117
		0.96649	6.41694
		0.9689	6.43276
		0.97131	6.44862
		0.97373	6.46451
		0.97616	6.48044
		0.97859	6.49642
		0.98102	6.51243
		0.98347	6.52848
		0.98592	6.54457
		0.98837	6.5607
		0.99083	6.57687
		0.9933	6.59308
		0.99578	6.60933
		0.99826	6.62562
		1.00074	6.64195
		1.00323	6.65832
		1.00573	6.67473
		1.00824	6.69119
		1.01075	6.70768
		1.01327	6.72421
		1.01579	6.74078
		1.01832	6.7574
		1.02086	6.77405
		1.0234	6.79075
		1.02595	6.80749
		1.0285	6.82427
		1.03106	6.84109
		1.03363	6.85795
		1.03621	6.87485
		1.03879	6.8918
		1.04137	6.90878
		1.04397	6.92581
		1.04657	6.94288
		1.04917	6.95999
		1.05179	6.97715
		1.05441	6.99434
		1.05703	7.01158
		1.05966	7.02887
		1.0623	7.04619
		1.06495	7.06356
		1.0676	7.08097
		1.07026	7.09842
		1.07293	7.11592
		1.0756	7.13345
		1.07828	7.15104
		1.08096	7.16866
		1.08365	7.18633
		1.08635	7.20404
		1.08906	7.2218
		1.09177	7.2396
		1.09449	7.25744
		1.09722	7.27533
		1.09995	7.29326
		1.10269	7.31124
		1.10543	7.32926
		1.10819	7.34732
		1.11095	7.36543
		1.11371	7.38359
		1.11649	7.40179
		1.11927	7.42003
		1.12206	7.43832
		1.12485	7.45665
		1.12765	7.47503
		1.13046	7.49345
		1.13327	7.51192
		1.1361	7.53044
		1.13893	7.549
		1.14176	7.56761
		1.14461	7.58626
		1.14746	7.60496
		1.15032	7.6237
		1.15318	7.64249
		1.15605	7.66133
		1.15893	7.68021
		1.16182	7.69914
		1.16471	7.71812
		1.16761	7.73714
		1.17052	7.75621
		1.17343	7.77533
		1.17636	7.79449
		1.17929	7.8137
		1.18222	7.83296
		1.18517	7.85227
		1.18812	7.87162
		1.19108	7.89102
		1.19405	7.91047
		1.19702	7.92997
		1.2	7.94952
