		0.18946	0.00168	1.99595	0.03233	4.50399	0.25013
		0.18986	0.00168	1.9978	0.03239	4.50467	0.25042
		0.19025	0.00169	1.99966	0.03245	4.50535	0.2507
		0.19065	0.00169	2.00153	0.03251	4.50603	0.25098
		0.19105	0.0017	2.00339	0.03256	4.50671	0.25127
		0.19145	0.0017	2.00525	0.03262	4.50739	0.25155
		0.19184	0.0017	2.00712	0.03268	4.50807	0.25184
		0.19224	0.00171	2.00899	0.03274	4.50875	0.25212
		0.19265	0.00171	2.01086	0.0328	4.50943	0.25241
		0.19305	0.00172	2.01273	0.03285	4.51012	0.25269
		0.19345	0.00172	2.0146	0.03291	4.5108	0.25298
		0.19385	0.00172	2.01648	0.03297	4.51148	0.25327
		0.19426	0.00173	2.01836	0.03303	4.51216	0.25355
		0.19466	0.00173	2.02024	0.03309	4.51284	0.25384
		0.19507	0.00174	2.02212	0.03315	4.51352	0.25413
		0.19547	0.00174	2.024	0.03321	4.5142	0.25442
		0.19588	0.00174	2.02588	0.03327	4.51488	0.25471
		0.19629	0.00175	2.02777	0.03333	4.51557	0.25499
		0.1967	0.00175	2.02966	0.03339	4.51625	0.25528
		0.19711	0.00176	2.03155	0.03345	4.51693	0.25557
		0.19752	0.00176	2.03344	0.0335	4.51761	0.25586
		0.19793	0.00176	2.03533	0.03356	4.51829	0.25615
		0.19834	0.00177	2.03722	0.03362	4.51898	0.25644
		0.19875	0.00177	2.03912	0.03368	4.51966	0.25673
		0.19917	0.00178	2.04102	0.03374	4.52034	0.25702
		0.19958	0.00178	2.04292	0.0338	4.52102	0.25731
		0.2	0.00178	2.04482	0.03386	4.52171	0.25761
		0.20042	0.00179	2.04672	0.03393	4.52239	0.2579
		0.20083	0.00179	2.04863	0.03399	4.52307	0.25819
		0.20125	0.0018	2.05054	0.03405	4.52375	0.25848
		0.20167	0.0018	2.05245	0.03411	4.52444	0.25878
		0.20209	0.00181	2.05436	0.03417	4.52512	0.25907
		0.20251	0.00181	2.05627	0.03423	4.5258	0.25936
		0.20294	0.00181	2.05818	0.03429	4.52649	0.25966
		0.20336	0.00182	2.0601	0.03435	4.52717	0.25995
		0.20378	0.00182	2.06202	0.03441	4.52785	0.26025
		0.20421	0.00183	2.06394	0.03447	4.52854	0.26054
		0.20463	0.00183	2.06586	0.03454	4.52922	0.26084
		0.20506	0.00183	2.06778	0.0346	4.52991	0.26113
		0.20549	0.00184	2.06971	0.03466	4.53059	0.26143
		0.20591	0.00184	2.07163	0.03472	4.53127	0.26172
		0.20634	0.00185	2.07356	0.03478	4.53196	0.26202
		0.20677	0.00185	2.07549	0.03484	4.53264	0.26232
		0.2072	0.00186	2.07742	0.03491	4.53333	0.26261
		0.20764	0.00186	2.07936	0.03497	4.53401	0.26291
		0.20807	0.00186	2.08129	0.03503	4.53469	0.26321
		0.2085	0.00187	2.08323	0.03509	4.53538	0.26351
		0.20894	0.00187	2.08517	0.03516	4.53606	0.26381
		0.20937	0.00188	2.08711	0.03522	4.53675	0.26411
		0.20981	0.00188	2.08905	0.03528	4.53743	0.26441
		0.21025	0.00189	2.091	0.03534	4.53812	0.2647
		0.21068	0.00189	2.09294	0.03541	4.5388	0.265
